921.69402662183325,921.69402662183325,921.69402662183325,921.69402662183325,921.69402662183325,921.69402662183325,921.69402662183325,921.69402662183325,921.69402662183325,921.69402662183325,921.69402662183325,921.69402662183325,921.69402662183325,921.69402662183325,921.69402662183325,921.69402662183325,921.69402662183325
217.30152947711676,217.30152947711676,217.30152947711676,217.30152947711676,217.30152947711676,217.30152947711676,217.30152947711676,217.30152947711676,217.30152947711676,217.30152947711676,217.30152947711676,217.30152947711676,217.30152947711676,217.30152947711676,217.30152947711676,217.30152947711676,217.30152947711676
-233.16519902309497,-233.16519902309497,-233.16519902309497,-233.16519902309497,-233.16519902309497,-233.16519902309497,-233.16519902309497,-233.16519902309497,-233.16519902309497,-233.16519902309497,-233.16519902309497,-233.16519902309497,-233.16519902309497,-233.16519902309497,-233.16519902309497,-233.16519902309497,-233.16519902309497
-1010.7221923362652,-1010.7221923362652,-1010.7221923362652,-1010.7221923362652,-1010.7221923362652,-1010.7221923362652,-1010.7221923362652,-1010.7221923362652,-1010.7221923362652,-1010.7221923362652,-1010.7221923362652,-1010.7221923362652,-1010.7221923362652,-1010.7221923362652,-1010.7221923362652,-1010.7221923362652,-1010.7221923362652
-59.833496563467627,-59.833496563467627,-59.833496563467627,-59.833496563467627,-59.833496563467627,-59.833496563467627,-59.833496563467627,-59.833496563467627,-59.833496563467627,-59.833496563467627,-59.833496563467627,-59.833496563467627,-59.833496563467627,-59.833496563467627,-59.833496563467627,-59.833496563467627,-59.833496563467627
783.0776338473022,783.0776338473022,783.0776338473022,783.0776338473022,783.0776338473022,783.0776338473022,783.0776338473022,783.0776338473022,783.0776338473022,783.0776338473022,783.0776338473022,783.0776338473022,783.0776338473022,783.0776338473022,783.0776338473022,783.0776338473022,783.0776338473022
-1091.5927066953409,-1091.5927066953409,-1091.5927066953409,-1091.5927066953409,-1091.5927066953409,-1091.5927066953409,-1091.5927066953409,-1091.5927066953409,-1091.5927066953409,-1091.5927066953409,-1091.5927066953409,-1091.5927066953409,-1091.5927066953409,-1091.5927066953409,-1091.5927066953409,-1091.5927066953409,-1091.5927066953409
-59.205535216490318,-59.205535216490318,-59.205535216490318,-59.205535216490318,-59.205535216490318,-59.205535216490318,-59.205535216490318,-59.205535216490318,-59.205535216490318,-59.205535216490318,-59.205535216490318,-59.205535216490318,-59.205535216490318,-59.205535216490318,-59.205535216490318,-59.205535216490318,-59.205535216490318
-169.48426434201835,-169.48426434201835,-169.48426434201835,-169.48426434201835,-169.48426434201835,-169.48426434201835,-169.48426434201835,-169.48426434201835,-169.48426434201835,-169.48426434201835,-169.48426434201835,-169.48426434201835,-169.48426434201835,-169.48426434201835,-169.48426434201835,-169.48426434201835,-169.48426434201835
293.4079847175301,293.4079847175301,293.4079847175301,293.4079847175301,293.4079847175301,293.4079847175301,293.4079847175301,293.4079847175301,293.4079847175301,293.4079847175301,293.4079847175301,293.4079847175301,293.4079847175301,293.4079847175301,293.4079847175301,293.4079847175301,293.4079847175301
